 ,Mean
4140,78.452
4141,116.202
4142,115.642
4143,111.634
4144,102.962
4145,81.130
4146,117.181
4147,115.003
4148,108.657
4149,98.603
4150,84.349
4151,119.688
4152,116.812
4153,111.985
4154,89.953
4155,86.513
4156,77.685
4157,77.676
4158,77.547
4159,77.714
4160,77.447
4161,76.823
4162,76.974
4163,76.746
4164,77.416
4165,76.738
4166,75.569
4167,75.536
4168,75.881
4169,75.543
4170,75.724
4171,111.903
4172,111.699
4173,108.444
4174,94.492
4175,85.982
4176,113.910
4177,111.615
4178,106.126
4179,93.614
4180,84.161
4181,115.139
4182,113.542
4183,103.567
4184,92.071
4185,82.040
4186,81.508
4187,81.414
4188,80.525
4189,79.795
4190,79.631
4191,80.733
4192,81.056
4193,80.106
4194,79.757
4195,79.473
4196,81.360
4197,79.806
4198,79.405
4199,79.570
4200,78.495
4201,116.347
4202,115.854
4203,112.196
4204,103.828
4205,81.377
4206,117.382
4207,115.273
4208,109.191
4209,99.167
4210,84.745
4211,119.904
4212,117.121
4213,112.584
4214,90.563
4215,87.183
4216,77.674
4217,77.670
4218,77.549
4219,77.710
4220,77.443
4221,76.797
4222,76.957
4223,76.724
4224,77.394
4225,76.700
4226,75.539
4227,75.496
4228,75.851
4229,75.522
4230,75.688
4231,112.078
4232,111.964
4233,108.984
4234,95.208
4235,86.411
4236,114.102
4237,111.937
4238,106.749
4239,94.185
4240,84.454
4241,115.343
4242,113.836
4243,104.175
4244,92.974
4245,82.364
4246,81.500
4247,81.406
4248,80.530
4249,79.806
4250,79.640
4251,80.717
4252,81.048
4253,80.113
4254,79.753
4255,79.463
4256,81.335
4257,79.796
4258,79.408
4259,79.558
4260,78.466
4261,116.569
4262,116.106
4263,112.755
4264,104.711
4265,81.664
4266,117.645
4267,115.584
4268,109.711
4269,99.777
4270,85.193
4271,120.174
4272,117.454
4273,113.189
4274,91.238
4275,87.924
4276,77.724
4277,77.715
4278,77.588
4279,77.766
4280,77.487
4281,76.849
4282,76.993
4283,76.754
4284,77.441
4285,76.724
4286,75.547
4287,75.522
4288,75.883
4289,75.531
4290,75.712
4291,112.304
4292,112.247
4293,109.546
4294,95.968
4295,86.871
4296,114.312
4297,112.260
4298,107.413
4299,94.801
4300,84.799
4301,115.599
4302,114.163
4303,104.848
4304,93.908
4305,82.736
4306,81.538
4307,81.452
4308,80.563
4309,79.843
4310,79.686
4311,80.766
4312,81.091
4313,80.145
4314,79.788
4315,79.490
4316,81.383
4317,79.816
4318,79.429
4319,79.582
4320,78.493
4321,116.702
4322,116.295
4323,113.239
4324,105.496
4325,81.933
4326,117.823
4327,115.842
4328,110.186
4329,100.335
4330,85.617
4331,120.354
4332,117.748
4333,113.748
4334,91.843
4335,88.616
4336,77.693
4337,77.724
4338,77.602
4339,77.768
4340,77.503
4341,76.823
4342,77.005
4343,76.767
4344,77.432
4345,76.719
4346,75.528
4347,75.508
4348,75.845
4349,75.509
4350,75.682
4351,112.467
4352,112.458
4353,110.036
4354,96.680
4355,87.309
4356,114.498
4357,112.553
4358,107.962
4359,95.335
4360,85.105
4361,115.803
4362,114.459
4363,105.372
4364,94.790
4365,83.076
4366,81.547
4367,81.460
4368,80.556
4369,79.853
4370,79.696
4371,80.762
4372,81.091
4373,80.135
4374,79.797
4375,79.501
4376,81.372
4377,79.812
4378,79.429
4379,79.582
4380,78.486
4381,116.991
4382,116.614
4383,113.791
4384,106.325
4385,82.263
4386,118.154
4387,116.189
4388,110.723
4389,100.930
4390,86.119
4391,120.704
4392,118.128
4393,114.365
4394,92.568
4395,89.389
4396,77.844
4397,77.872
4398,77.728
4399,77.901
4400,77.598
4401,76.983
4402,77.146
4403,76.895
4404,77.542
4405,76.793
4406,75.653
4407,75.630
4408,75.954
4409,75.596
4410,75.762
4411,112.766
4412,112.810
4413,110.607
4414,97.494
4415,87.847
4416,114.803
4417,112.929
4418,108.639
4419,95.977
4420,85.507
4421,116.155
4422,114.859
4423,106.030
4424,95.773
4425,83.551
4426,81.713
4427,81.628
4428,80.708
4429,79.979
4430,79.817
4431,80.933
4432,81.267
4433,80.283
4434,79.923
4435,79.622
4436,81.536
4437,79.959
4438,79.577
4439,79.713
4440,78.606
4441,117.119
4442,116.804
4443,114.211
4444,107.039
4445,82.507
4446,118.329
4447,116.442
4448,111.168
4449,101.422
4450,86.544
4451,120.891
4452,118.386
4453,114.861
4454,93.159
4455,90.089
4456,77.794
4457,77.834
4458,77.697
4459,77.882
4460,77.591
4461,76.900
4462,77.084
4463,76.834
4464,77.499
4465,76.760
4466,75.587
4467,75.551
4468,75.908
4469,75.557
4470,75.734
4471,112.888
4472,112.992
4473,111.010
4474,98.152
4475,88.234
4476,114.925
4477,113.129
4478,109.116
4479,96.489
4480,85.784
4481,116.293
4482,115.063
4483,106.498
4484,96.616
4485,83.887
4486,81.630
4487,81.554
4488,80.651
4489,79.930
4490,79.777
4491,80.839
4492,81.187
4493,80.227
4494,79.857
4495,79.570
4496,81.440
4497,79.873
4498,79.493
4499,79.630
4500,78.527
4501,117.297
4502,116.987
4503,114.601
4504,107.715
4505,82.765
4506,118.545
4507,116.661
4508,111.604
4509,101.926
4510,86.999
4511,121.112
4512,118.626
4513,115.342
4514,93.773
4515,90.772
4516,77.808
4517,77.826
4518,77.721
4519,77.902
4520,77.605
4521,76.915
4522,77.075
4523,76.850
4524,77.513
4525,76.749
4526,75.560
4527,75.551
4528,75.892
4529,75.534
4530,75.709
4531,113.036
4532,113.192
4533,111.434
4534,98.832
4535,88.666
4536,115.074
4537,113.390
4538,109.590
4539,97.014
4540,86.072
4541,116.488
4542,115.334
4543,106.962
4544,97.471
4545,84.272
4546,81.641
4547,81.565
4548,80.662
4549,79.928
4550,79.785
4551,80.853
4552,81.187
4553,80.237
4554,79.865
4555,79.585
4556,81.453
4557,79.853
4558,79.503
4559,79.637
4560,78.521
4561,117.483
4562,117.207
4563,114.990
4564,108.421
4565,83.051
4566,118.789
4567,116.929
4568,112.038
4569,102.489
4570,87.466
4571,121.371
4572,118.932
4573,115.826
4574,94.446
4575,91.456
4576,77.871
4577,77.877
4578,77.777
4579,77.978
4580,77.647
4581,76.964
4582,77.113
4583,76.879
4584,77.568
4585,76.772
4586,75.577
4587,75.568
4588,75.937
4589,75.585
4590,75.738
4591,113.210
4592,113.422
4593,111.905
4594,99.532
4595,89.153
4596,115.264
4597,113.656
4598,110.107
4599,97.566
4600,86.434
4601,116.721
4602,115.609
4603,107.508
4604,98.368
4605,84.721
4606,81.695
4607,81.611
4608,80.704
4609,79.999
4610,79.844
4611,80.905
4612,81.221
4613,80.278
4614,79.936
4615,79.618
4616,81.513
4617,79.883
4618,79.529
4619,79.682
4620,78.545
4621,117.616
4622,117.380
4623,115.337
4624,109.009
4625,83.280
4626,118.977
4627,117.157
4628,112.439
4629,102.936
4630,87.906
4631,121.561
4632,119.173
4633,116.252
4634,95.039
4635,92.120
4636,77.857
4637,77.883
4638,77.787
4639,77.984
4640,77.645
4641,76.949
4642,77.109
4643,76.889
4644,77.552
4645,76.752
4646,75.553
4647,75.560
4648,75.918
4649,75.560
4650,75.708
4651,113.342
4652,113.600
4653,112.255
4654,100.178
4655,89.572
4656,115.427
4657,113.875
4658,110.523
4659,98.047
4660,86.713
4661,116.898
4662,115.848
4663,107.923
4664,99.207
4665,85.085
4666,81.679
4667,81.611
4668,80.695
4669,79.998
4670,79.840
4671,80.892
4672,81.222
4673,80.266
4674,79.919
4675,79.607
4676,81.497
4677,79.863
4678,79.521
4679,79.671
4680,78.519
4681,117.831
4682,117.611
4683,115.723
4684,109.645
4685,83.543
4686,119.228
4687,117.423
4688,112.885
4689,103.449
4690,88.385
4691,121.822
4692,119.457
4693,116.715
4694,95.688
4695,92.787
4696,77.936
4697,77.948
4698,77.845
4699,78.044
4700,77.696
4701,77.015
4702,77.176
4703,76.943
4704,77.629
4705,76.792
4706,75.585
4707,75.595
4708,75.958
4709,75.605
4710,75.748
4711,113.528
4712,113.843
4713,112.675
4714,100.842
4715,90.055
4716,115.636
4717,114.151
4718,110.984
4719,98.590
4720,87.064
4721,117.171
4722,116.148
4723,108.402
4724,100.095
4725,85.537
4726,81.756
4727,81.677
4728,80.771
4729,80.050
4730,79.904
4731,80.964
4732,81.278
4733,80.329
4734,79.976
4735,79.659
4736,81.576
4737,79.901
4738,79.569
4739,79.715
4740,78.555
4741,118.025
4742,117.845
4743,116.080
4744,110.235
4745,83.822
4746,119.452
4747,117.708
4748,113.293
4749,103.937
4750,88.871
4751,122.050
4752,119.760
4753,117.161
4754,96.340
4755,93.462
4756,77.973
4757,78.003
4758,77.910
4759,78.103
4760,77.743
4761,77.062
4762,77.222
4763,77.000
4764,77.654
4765,76.820
4766,75.625
4767,75.625
4768,75.994
4769,75.619
4770,75.760
4771,113.711
4772,114.058
4773,113.055
4774,101.499
4775,90.529
4776,115.845
4777,114.419
4778,111.443
4779,99.114
4780,87.397
4781,117.406
4782,116.427
4783,108.896
4784,100.953
4785,85.963
4786,81.798
4787,81.729
4788,80.810
4789,80.092
4790,79.952
4791,80.995
4792,81.329
4793,80.362
4794,80.006
4795,79.706
4796,81.611
4797,79.952
4798,79.618
4799,79.751
4800,78.600
4801,118.212
4802,118.038
4803,116.390
4804,110.794
4805,84.060
4806,119.678
4807,117.945
4808,113.677
4809,104.390
4810,89.340
4811,122.260
4812,120.022
4813,117.570
4814,96.954
4815,94.094
4816,78.010
4817,78.042
4818,77.935
4819,78.146
4820,77.768
4821,77.066
4822,77.236
4823,77.011
4824,77.687
4825,76.823
4826,75.613
4827,75.620
4828,75.983
4829,75.614
4830,75.754
4831,113.864
4832,114.249
4833,113.396
4834,102.113
4835,90.966
4836,116.026
4837,114.654
4838,111.839
4839,99.585
4840,87.713
4841,117.626
4842,116.679
4843,109.328
4844,101.769
4845,86.365
4846,81.851
4847,81.759
4848,80.833
4849,80.118
4850,79.977
4851,81.037
4852,81.342
4853,80.376
4854,80.038
4855,79.724
4856,81.631
4857,79.955
4858,79.628
4859,79.771
4860,78.605
4861,118.389
4862,118.217
4863,116.692
4864,111.354
4865,84.334
4866,119.891
4867,118.168
4868,114.060
4869,104.849
4870,89.832
4871,122.507
4872,120.261
4873,117.977
4874,97.581
4875,94.730
4876,78.125
4877,78.137
4878,78.044
4879,78.234
4880,77.826
4881,77.197
4882,77.331
4883,77.113
4884,77.775
4885,76.871
4886,75.700
4887,75.731
4888,76.064
4889,75.685
4890,75.807
4891,114.032
4892,114.484
4893,113.780
4894,102.739
4895,91.462
4896,116.242
4897,114.931
4898,112.252
4899,100.098
4900,88.076
4901,117.889
4902,116.984
4903,109.777
4904,102.623
4905,86.860
4906,81.982
4907,81.879
4908,80.955
4909,80.228
4910,80.082
4911,81.170
4912,81.465
4913,80.501
4914,80.154
4915,79.826
4916,81.765
4917,80.061
4918,79.744
4919,79.882
4920,78.696
4921,118.446
4922,118.383
4923,116.933
4924,111.805
4925,84.534
4926,120.002
4927,118.378
4928,114.364
4929,105.245
4930,90.253
4931,122.607
4932,120.473
4933,118.294
4934,98.105
4935,95.312
4936,78.044
4937,78.090
4938,77.993
4939,78.207
4940,77.798
4941,77.100
4942,77.264
4943,77.050
4944,77.731
4945,76.825
4946,75.609
4947,75.628
4948,75.990
4949,75.610
4950,75.751
4951,114.125
4952,114.584
4953,113.992
4954,103.239
4955,91.862
4956,116.329
4957,115.071
4958,112.539
4959,100.488
4960,88.319
4961,117.986
4962,117.137
4963,110.083
4964,103.339
4965,87.170
4966,81.870
4967,81.820
4968,80.879
4969,80.156
4970,80.012
4971,81.058
4972,81.378
4973,80.414
4974,80.060
4975,79.752
4976,81.666
4977,79.963
4978,79.643
4979,79.780
4980,78.602
4981,118.627
4982,118.562
4983,117.229
4984,112.312
4985,84.803
4986,120.197
4987,118.610
4988,114.736
4989,105.708
4990,90.748
4991,122.814
4992,120.723
4993,118.653
4994,98.729
4995,95.939
4996,78.098
4997,78.160
4998,78.067
4999,78.271
5000,77.864
5001,77.146
5002,77.316
5003,77.109
5004,77.796
5005,76.860
5006,75.658
5007,75.674
5008,76.041
5009,75.667
5010,75.792
5011,114.271
5012,114.766
5013,114.317
5014,103.824
5015,92.310
5016,116.520
5017,115.301
5018,112.908
5019,100.985
5020,88.659
5021,118.219
5022,117.401
5023,110.528
5024,104.175
5025,87.632
5026,81.938
5027,81.866
5028,80.926
5029,80.215
5030,80.062
5031,81.110
5032,81.428
5033,80.467
5034,80.112
5035,79.803
5036,81.729
5037,79.999
5038,79.691
5039,79.834
5040,78.653
5041,118.790
5042,118.715
5043,117.465
5044,112.758
5045,84.994
5046,120.401
5047,118.807
5048,115.066
5049,106.098
5050,91.216
5051,123.008
5052,120.953
5053,118.997
5054,99.326
5055,96.523
5056,78.188
5057,78.212
5058,78.135
5059,78.324
5060,77.884
5061,77.233
5062,77.387
5063,77.174
5064,77.879
5065,76.870
5066,75.703
5067,75.736
5068,76.091
5069,75.689
5070,75.799
5071,114.428
5072,114.961
5073,114.605
5074,104.340
5075,92.778
5076,116.733
5077,115.553
5078,113.270
5079,101.451
5080,88.999
5081,118.451
5082,117.671
5083,110.959
5084,104.977
5085,88.100
5086,82.065
5087,81.967
5088,81.028
5089,80.301
5090,80.139
5091,81.229
5092,81.529
5093,80.560
5094,80.204
5095,79.869
5096,81.863
5097,80.086
5098,79.784
5099,79.923
5100,78.710
5101,118.858
5102,118.840
5103,117.683
5104,113.187
5105,85.220
5106,120.504
5107,118.969
5108,115.341
5109,106.458
5110,91.698
5111,123.108
5112,121.104
5113,119.282
5114,99.873
5115,97.110
5116,78.108
5117,78.160
5118,78.083
5119,78.304
5120,77.883
5121,77.119
5122,77.287
5123,77.093
5124,77.862
5125,76.854
5126,75.589
5127,75.628
5128,76.012
5129,75.625
5130,75.755
5131,114.468
5132,115.063
5133,114.802
5134,104.818
5135,93.118
5136,116.773
5137,115.670
5138,113.507
5139,101.839
5140,89.200
5141,118.512
5142,117.794
5143,111.269
5144,105.672
5145,88.416
5146,81.941
5147,81.887
5148,80.949
5149,80.230
5150,80.091
5151,81.114
5152,81.423
5153,80.477
5154,80.127
5155,79.830
5156,81.746
5157,79.966
5158,79.687
5159,79.830
5160,78.647
5161,119.036
5162,119.030
5163,117.911
5164,113.633
5165,85.444
5166,120.717
5167,119.222
5168,115.678
5169,106.885
5170,92.171
5171,123.322
5172,121.368
5173,119.615
5174,100.477
5175,97.697
5176,78.152
5177,78.219
5178,78.126
5179,78.354
5180,77.896
5181,77.161
5182,77.340
5183,77.133
5184,77.939
5185,76.859
5186,75.617
5187,75.654
5188,76.033
5189,75.642
5190,75.764
5191,114.637
5192,115.217
5193,115.087
5194,105.292
5195,93.579
5196,116.987
5197,115.897
5198,113.853
5199,102.296
5200,89.528
5201,118.748
5202,118.046
5203,111.668
5204,106.436
5205,88.859
5206,82.000
5207,81.929
5208,80.981
5209,80.263
5210,80.122
5211,81.166
5212,81.468
5213,80.500
5214,80.163
5215,79.852
5216,81.805
5217,80.011
5218,79.714
5219,79.873
5220,78.644
5221,119.165
5222,119.211
5223,118.164
5224,114.079
5225,85.687
5226,120.873
5227,119.444
5228,116.016
5229,107.286
5230,92.678
5231,123.501
5232,121.618
5233,119.941
5234,101.043
5235,98.327
5236,78.199
5237,78.265
5238,78.184
5239,78.399
5240,77.945
5241,77.219
5242,77.386
5243,77.179
5244,78.025
5245,76.886
5246,75.654
5247,75.678
5248,76.058
5249,75.675
5250,75.798
5251,114.775
5252,115.395
5253,115.346
5254,105.769
5255,94.009
5256,117.156
5257,116.112
5258,114.154
5259,102.725
5260,89.825
5261,118.940
5262,118.273
5263,112.022
5264,107.176
5265,89.272
5266,82.017
5267,81.976
5268,81.032
5269,80.317
5270,80.158
5271,81.180
5272,81.512
5273,80.534
5274,80.197
5275,79.886
5276,81.875
5277,80.031
5278,79.734
5279,79.899
5280,78.684
5281,119.216
5282,119.307
5283,118.321
5284,114.409
5285,85.876
5286,120.961
5287,119.573
5288,116.256
5289,107.602
5290,93.098
5291,123.586
5292,121.755
5293,120.189
5294,101.539
5295,98.856
5296,78.190
5297,78.278
5298,78.195
5299,78.404
5300,77.938
5301,77.178
5302,77.366
5303,77.175
5304,78.050
5305,76.861
5306,75.611
5307,75.644
5308,76.033
5309,75.636
5310,75.774
5311,114.831
5312,115.496
5313,115.522
5314,106.150
5315,94.351
5316,117.256
5317,116.256
5318,114.368
5319,103.109
5320,90.085
5321,119.066
5322,118.431
5323,112.296
5324,107.839
5325,89.647
5326,82.022
5327,81.982
5328,81.024
5329,80.305
5330,80.152
5331,81.180
5332,81.505
5333,80.528
5334,80.190
5335,79.880
5336,81.900
5337,80.002
5338,79.730
5339,79.882
5340,78.665
5341,119.404
5342,119.493
5343,118.571
5344,114.834
5345,86.111
5346,121.186
5347,119.821
5348,116.616
5349,108.012
5350,93.624
5351,123.822
5352,122.001
5353,120.542
5354,102.165
5355,99.452
5356,78.258
5357,78.331
5358,78.270
5359,78.484
5360,77.995
5361,77.252
5362,77.418
5363,77.252
5364,78.174
5365,76.900
5366,75.659
5367,75.702
5368,76.097
5369,75.701
5370,75.812
5371,115.006
5372,115.694
5373,115.812
5374,106.607
5375,94.799
5376,117.469
5377,116.511
5378,114.701
5379,103.583
5380,90.404
5381,119.278
5382,118.708
5383,112.705
5384,108.572
5385,90.089
5386,82.092
5387,82.052
5388,81.102
5389,80.375
5390,80.206
5391,81.248
5392,81.565
5393,80.593
5394,80.246
5395,79.928
5396,81.992
5397,80.049
5398,79.783
5399,79.943
5400,78.705
5401,119.516
5402,119.611
5403,118.732
5404,115.147
5405,86.303
5406,121.321
5407,119.973
5408,116.842
5409,108.338
5410,94.068
5411,123.951
5412,122.175
5413,120.774
5414,102.653
5415,99.992
5416,78.279
5417,78.337
5418,78.289
5419,78.491
5420,77.983
5421,77.280
5422,77.431
5423,77.255
5424,78.245
5425,76.882
5426,75.645
5427,75.693
5428,76.077
5429,75.686
5430,75.797
5431,115.093
5432,115.803
5433,116.004
5434,106.977
5435,95.179
5436,117.602
5437,116.669
5438,114.939
5439,103.953
5440,90.676
5441,119.425
5442,118.874
5443,113.005
5444,109.233
5445,90.468
5446,82.098
5447,82.063
5448,81.106
5449,80.382
5450,80.224
5451,81.260
5452,81.557
5453,80.593
5454,80.254
5455,79.934
5456,82.046
5457,80.054
5458,79.772
5459,79.940
5460,78.699
5461,119.564
5462,119.681
5463,118.848
5464,115.449
5465,86.460
5466,121.409
5467,120.081
5468,117.059
5469,108.623
5470,94.509
5471,124.038
5472,122.307
5473,120.987
5474,103.130
5475,100.510
5476,78.256
5477,78.334
5478,78.269
5479,78.483
5480,77.967
5481,77.229
5482,77.402
5483,77.216
5484,78.276
5485,76.846
5486,75.595
5487,75.646
5488,76.043
5489,75.645
5490,75.758
5491,115.140
5492,115.880
5493,116.152
5494,107.300
5495,95.493
5496,117.684
5497,116.792
5498,115.137
5499,104.311
5500,90.913
5501,119.522
5502,119.015
5503,113.262
5504,109.819
5505,90.808
5506,82.094
5507,82.045
5508,81.076
5509,80.365
5510,80.206
5511,81.246
5512,81.527
5513,80.572
5514,80.237
5515,79.931
5516,82.045
5517,80.008
5518,79.749
5519,79.918
5520,78.683
5521,119.699
5522,119.836
5523,119.050
5524,115.785
5525,86.678
5526,121.573
5527,120.286
5528,117.346
5529,108.964
5530,94.999
5531,124.211
5532,122.513
5533,121.253
5534,103.665
5535,101.083
5536,78.310
5537,78.372
5538,78.316
5539,78.533
5540,77.988
5541,77.278
5542,77.426
5543,77.256
5544,78.371
5545,76.864
5546,75.619
5547,75.665
5548,76.054
5549,75.660
5550,75.768
5551,115.289
5552,116.047
5553,116.377
5554,107.701
5555,95.890
5556,117.851
5557,116.988
5558,115.401
5559,104.725
5560,91.187
5561,119.685
5562,119.228
5563,113.574
5564,110.459
5565,91.197
5566,82.131
5567,82.096
5568,81.129
5569,80.404
5570,80.239
5571,81.261
5572,81.568
5573,80.603
5574,80.264
5575,79.960
5576,82.125
5577,80.044
5578,79.772
5579,79.945
5580,78.694
5581,119.795
5582,119.930
5583,119.194
5584,116.110
5585,86.861
5586,121.693
5587,120.425
5588,117.573
5589,109.275
5590,95.466
5591,124.332
5592,122.662
5593,121.486
5594,104.160
5595,101.631
5596,78.314
5597,78.399
5598,78.330
5599,78.555
5600,78.007
5601,77.260
5602,77.445
5603,77.263
5604,78.448
5605,76.858
5606,75.596
5607,75.648
5608,76.056
5609,75.650
5610,75.761
5611,115.352
5612,116.163
5613,116.558
5614,108.074
5615,96.253
5616,117.976
5617,117.151
5618,115.637
5619,105.106
5620,91.452
5621,119.847
5622,119.385
5623,113.886
5624,111.078
5625,91.554
5626,82.160
5627,82.094
5628,81.137
5629,80.421
5630,80.247
5631,81.289
5632,81.565
5633,80.604
5634,80.281
5635,79.968
5636,82.176
5637,80.020
5638,79.777
5639,79.960
5640,78.697
5641,119.947
5642,120.097
5643,119.387
5644,116.437
5645,87.069
5646,121.876
5647,120.636
5648,117.859
5649,109.636
5650,95.953
5651,124.526
5652,122.890
5653,121.764
5654,104.697
5655,102.204
5656,78.374
5657,78.456
5658,78.396
5659,78.616
5660,78.055
5661,77.332
5662,77.489
5663,77.312
5664,78.582
5665,76.893
5666,75.638
5667,75.684
5668,76.100
5669,75.694
5670,75.792
5671,115.514
5672,116.339
5673,116.795
5674,108.451
5675,96.634
5676,118.160
5677,117.372
5678,115.934
5679,105.522
5680,91.759
5681,120.022
5682,119.621
5683,114.222
5684,111.706
5685,91.956
5686,82.212
5687,82.164
5688,81.196
5689,80.476
5690,80.298
5691,81.358
5692,81.625
5693,80.665
5694,80.324
5695,80.009
5696,82.286
5697,80.067
5698,79.809
5699,79.997
5700,78.732
5701,120.043
5702,120.220
5703,119.560
5704,116.739
5705,87.291
5706,122.006
5707,120.806
5708,118.118
5709,109.945
5710,96.437
5711,124.642
5712,123.064
5713,122.014
5714,105.174
5715,102.766
5716,78.402
5717,78.495
5718,78.444
5719,78.640
5720,78.083
5721,77.344
5722,77.507
5723,77.353
5724,78.667
5725,76.915
5726,75.636
5727,75.697
5728,76.101
5729,75.701
5730,75.814
5731,115.616
5732,116.481
5733,116.977
5734,108.824
5735,96.994
5736,118.312
5737,117.559
5738,116.152
5739,105.919
5740,92.005
5741,120.176
5742,119.814
5743,114.485
5744,112.284
5745,92.300
5746,82.227
5747,82.192
5748,81.232
5749,80.490
5750,80.332
5751,81.356
5752,81.641
5753,80.689
5754,80.351
5755,80.048
5756,82.346
5757,80.074
5758,79.838
5759,80.015
5760,78.762
