 ,Mean
4140,71.645
4141,116.404
4142,114.868
4143,106.800
4144,84.114
4145,85.856
4146,118.021
4147,113.745
4148,99.868
4149,92.144
4150,83.617
4151,120.240
4152,115.425
4153,107.297
4154,95.758
4155,85.503
4156,79.020
4157,79.652
4158,79.568
4159,80.261
4160,81.041
4161,78.301
4162,78.750
4163,78.659
4164,79.274
4165,79.327
4166,78.099
4167,77.969
4168,77.770
4169,77.969
4170,77.814
4171,121.650
4172,120.495
4173,112.666
4174,96.301
4175,76.756
4176,122.087
4177,120.325
4178,110.967
4179,96.932
4180,76.827
4181,124.254
4182,122.716
4183,113.296
4184,104.040
4185,80.608
4186,76.882
4187,76.952
4188,76.343
4189,75.476
4190,74.391
4191,75.385
4192,75.801
4193,75.223
4194,74.212
4195,73.294
4196,80.604
4197,74.562
4198,74.025
4199,72.977
4200,71.682
4201,116.602
4202,115.221
4203,107.541
4204,84.279
4205,86.190
4206,118.206
4207,114.087
4208,100.654
4209,92.780
4210,83.830
4211,120.464
4212,115.909
4213,108.124
4214,96.493
4215,85.678
4216,79.028
4217,79.662
4218,79.583
4219,80.280
4220,81.048
4221,78.302
4222,78.752
4223,78.660
4224,79.264
4225,79.307
4226,78.088
4227,77.951
4228,77.755
4229,77.955
4230,77.800
4231,121.797
4232,120.795
4233,113.390
4234,97.250
4235,76.732
4236,122.306
4237,120.588
4238,111.606
4239,97.668
4240,76.828
4241,124.471
4242,123.016
4243,113.964
4244,104.983
4245,81.068
4246,76.864
4247,76.961
4248,76.352
4249,75.489
4250,74.383
4251,75.354
4252,75.794
4253,75.221
4254,74.202
4255,73.282
4256,80.546
4257,74.548
4258,74.014
4259,72.944
4260,71.651
4261,116.856
4262,115.645
4263,108.251
4264,84.460
4265,86.565
4266,118.476
4267,114.459
4268,101.444
4269,93.424
4270,84.072
4271,120.759
4272,116.409
4273,108.939
4274,97.241
4275,85.874
4276,79.028
4277,79.668
4278,79.603
4279,80.313
4280,81.069
4281,78.315
4282,78.759
4283,78.680
4284,79.290
4285,79.314
4286,78.098
4287,77.956
4288,77.777
4289,77.965
4290,77.786
4291,122.033
4292,121.113
4293,114.161
4294,98.175
4295,76.734
4296,122.586
4297,120.908
4298,112.285
4299,98.411
4300,76.836
4301,124.732
4302,123.386
4303,114.700
4304,105.922
4305,81.544
4306,76.865
4307,76.979
4308,76.337
4309,75.493
4310,74.376
4311,75.362
4312,75.824
4313,75.211
4314,74.207
4315,73.274
4316,80.539
4317,74.563
4318,74.015
4319,72.955
4320,71.647
4321,116.982
4322,115.889
4323,108.873
4324,84.590
4325,86.888
4326,118.600
4327,114.692
4328,102.147
4329,94.009
4330,84.278
4331,120.914
4332,116.779
4333,109.651
4334,97.896
4335,86.024
4336,78.979
4337,79.641
4338,79.597
4339,80.302
4340,81.064
4341,78.281
4342,78.727
4343,78.654
4344,79.265
4345,79.287
4346,78.060
4347,77.913
4348,77.730
4349,77.923
4350,77.756
4351,122.088
4352,121.336
4353,114.783
4354,99.032
4355,76.693
4356,122.717
4357,121.119
4358,112.858
4359,99.093
4360,76.821
4361,124.870
4362,123.640
4363,115.337
4364,106.787
4365,82.027
4366,76.828
4367,76.927
4368,76.325
4369,75.475
4370,74.371
4371,75.326
4372,75.783
4373,75.207
4374,74.188
4375,73.250
4376,80.504
4377,74.516
4378,73.985
4379,72.909
4380,71.596
4381,117.197
4382,116.201
4383,109.517
4384,84.759
4385,87.256
4386,118.816
4387,114.993
4388,102.881
4389,94.634
4390,84.524
4391,121.157
4392,117.205
4393,110.374
4394,98.563
4395,86.226
4396,78.995
4397,79.656
4398,79.602
4399,80.324
4400,81.066
4401,78.270
4402,78.738
4403,78.661
4404,79.269
4405,79.290
4406,78.035
4407,77.905
4408,77.732
4409,77.929
4410,77.739
4411,122.240
4412,121.614
4413,115.450
4414,99.907
4415,76.673
4416,122.911
4417,121.386
4418,113.449
4419,99.772
4420,76.840
4421,125.059
4422,123.948
4423,115.963
4424,107.650
4425,82.542
4426,76.830
4427,76.933
4428,76.341
4429,75.490
4430,74.380
4431,75.323
4432,75.775
4433,75.213
4434,74.194
4435,73.244
4436,80.474
4437,74.513
4438,73.980
4439,72.915
4440,71.587
4441,117.420
4442,116.568
4443,110.166
4444,84.971
4445,87.651
4446,119.040
4447,115.343
4448,103.616
4449,95.264
4450,84.804
4451,121.421
4452,117.647
4453,111.083
4454,99.257
4455,86.445
4456,79.032
4457,79.707
4458,79.658
4459,80.360
4460,81.110
4461,78.324
4462,78.799
4463,78.722
4464,79.320
4465,79.322
4466,78.079
4467,77.968
4468,77.770
4469,77.969
4470,77.773
4471,122.479
4472,121.900
4473,116.103
4474,100.803
4475,76.708
4476,123.178
4477,121.695
4478,114.078
4479,100.458
4480,76.881
4481,125.297
4482,124.283
4483,116.641
4484,108.552
4485,83.117
4486,76.877
4487,77.002
4488,76.383
4489,75.538
4490,74.423
4491,75.378
4492,75.843
4493,75.248
4494,74.234
4495,73.282
4496,80.503
4497,74.564
4498,74.019
4499,72.950
4500,71.614
4501,117.618
4502,116.815
4503,110.775
4504,85.120
4505,88.005
4506,119.255
4507,115.597
4508,104.305
4509,95.860
4510,85.041
4511,121.630
4512,118.020
4513,111.747
4514,99.928
4515,86.634
4516,79.018
4517,79.705
4518,79.664
4519,80.379
4520,81.106
4521,78.306
4522,78.797
4523,78.723
4524,79.318
4525,79.311
4526,78.043
4527,77.947
4528,77.752
4529,77.950
4530,77.740
4531,122.573
4532,122.156
4533,116.668
4534,101.641
4535,76.665
4536,123.348
4537,121.957
4538,114.629
4539,101.102
4540,76.858
4541,125.464
4542,124.558
4543,117.255
4544,109.373
4545,83.641
4546,76.861
4547,76.978
4548,76.366
4549,75.518
4550,74.389
4551,75.352
4552,75.803
4553,75.235
4554,74.223
4555,73.250
4556,80.462
4557,74.528
4558,73.991
4559,72.914
4560,71.575
4561,117.805
4562,117.097
4563,111.357
4564,85.325
4565,88.397
4566,119.449
4567,115.867
4568,104.975
4569,96.451
4570,85.334
4571,121.851
4572,118.382
4573,112.389
4574,100.593
4575,86.854
4576,79.026
4577,79.710
4578,79.685
4579,80.417
4580,81.141
4581,78.314
4582,78.804
4583,78.740
4584,79.345
4585,79.320
4586,78.064
4587,77.950
4588,77.778
4589,77.956
4590,77.760
4591,122.725
4592,122.407
4593,117.260
4594,102.492
4595,76.666
4596,123.548
4597,122.214
4598,115.187
4599,101.735
4600,76.874
4601,125.656
4602,124.828
4603,117.850
4604,110.188
4605,84.206
4606,76.870
4607,76.979
4608,76.394
4609,75.537
4610,74.413
4611,75.367
4612,75.819
4613,75.251
4614,74.236
4615,73.259
4616,80.465
4617,74.551
4618,74.006
4619,72.935
4620,71.582
4621,117.987
4622,117.355
4623,111.922
4624,85.497
4625,88.777
4626,119.643
4627,116.127
4628,105.629
4629,97.016
4630,85.600
4631,122.063
4632,118.723
4633,112.991
4634,101.217
4635,87.028
4636,79.046
4637,79.743
4638,79.718
4639,80.436
4640,81.170
4641,78.338
4642,78.818
4643,78.756
4644,79.350
4645,79.335
4646,78.078
4647,77.959
4648,77.791
4649,77.969
4650,77.759
4651,122.869
4652,122.665
4653,117.799
4654,103.297
4655,76.665
4656,123.756
4657,122.454
4658,115.731
4659,102.366
4660,76.889
4661,125.840
4662,125.090
4663,118.449
4664,110.975
4665,84.797
4666,76.886
4667,77.006
4668,76.419
4669,75.560
4670,74.434
4671,75.384
4672,75.840
4673,75.280
4674,74.251
4675,73.264
4676,80.468
4677,74.551
4678,74.020
4679,72.931
4680,71.575
4681,118.306
4682,117.765
4683,112.505
4684,85.755
4685,89.208
4686,119.955
4687,116.505
4688,106.333
4689,97.655
4690,85.928
4691,122.394
4692,119.183
4693,113.634
4694,101.931
4695,87.300
4696,79.136
4697,79.821
4698,79.803
4699,80.534
4700,81.240
4701,78.424
4702,78.905
4703,78.848
4704,79.434
4705,79.403
4706,78.172
4707,78.053
4708,77.879
4709,78.028
4710,77.830
4711,123.143
4712,122.990
4713,118.431
4714,104.180
4715,76.732
4716,124.062
4717,122.820
4718,116.348
4719,103.071
4720,76.979
4721,126.137
4722,125.457
4723,119.100
4724,111.843
4725,85.449
4726,77.002
4727,77.121
4728,76.500
4729,75.650
4730,74.496
4731,75.471
4732,75.936
4733,75.351
4734,74.329
4735,73.326
4736,80.571
4737,74.636
4738,74.087
4739,73.002
4740,71.632
4741,118.406
4742,117.911
4743,112.944
4744,85.889
4745,89.561
4746,120.088
4747,116.696
4748,106.885
4749,98.143
4750,86.169
4751,122.534
4752,119.435
4753,114.115
4754,102.493
4755,87.466
4756,79.106
4757,79.799
4758,79.784
4759,80.526
4760,81.240
4761,78.400
4762,78.880
4763,78.823
4764,79.418
4765,79.382
4766,78.115
4767,78.026
4768,77.847
4769,78.007
4770,77.784
4771,123.189
4772,123.139
4773,118.861
4774,104.940
4775,76.676
4776,124.159
4777,122.994
4778,116.807
4779,103.623
4780,76.950
4781,126.238
4782,125.646
4783,119.574
4784,112.522
4785,86.006
4786,76.961
4787,77.073
4788,76.464
4789,75.627
4790,74.487
4791,75.447
4792,75.900
4793,75.318
4794,74.305
4795,73.304
4796,80.497
4797,74.601
4798,74.049
4799,72.964
4800,71.600
4801,118.636
4802,118.207
4803,113.478
4804,86.109
4805,89.989
4806,120.327
4807,116.990
4808,107.536
4809,98.730
4810,86.500
4811,122.776
4812,119.814
4813,114.705
4814,103.165
4815,87.717
4816,79.162
4817,79.855
4818,79.834
4819,80.586
4820,81.295
4821,78.453
4822,78.943
4823,78.874
4824,79.484
4825,79.426
4826,78.184
4827,78.091
4828,77.909
4829,78.069
4830,77.829
4831,123.364
4832,123.426
4833,119.389
4834,105.781
4835,76.702
4836,124.398
4837,123.305
4838,117.338
4839,104.251
4840,76.992
4841,126.463
4842,125.952
4843,120.140
4844,113.304
4845,86.634
4846,77.019
4847,77.134
4848,76.526
4849,75.676
4850,74.527
4851,75.483
4852,75.936
4853,75.364
4854,74.359
4855,73.351
4856,80.549
4857,74.647
4858,74.106
4859,73.016
4860,71.651
4861,118.635
4862,118.312
4863,113.808
4864,86.192
4865,90.275
4866,120.342
4867,117.136
4868,108.000
4869,99.160
4870,86.694
4871,122.818
4872,120.004
4873,115.097
4874,103.651
4875,87.815
4876,79.077
4877,79.796
4878,79.781
4879,80.527
4880,81.228
4881,78.368
4882,78.874
4883,78.819
4884,79.427
4885,79.352
4886,78.079
4887,77.989
4888,77.820
4889,77.984
4890,77.735
4891,123.358
4892,123.486
4893,119.702
4894,106.459
4895,76.605
4896,124.412
4897,123.393
4898,117.694
4899,104.717
4900,76.910
4901,126.482
4902,126.062
4903,120.509
4904,113.920
4905,87.148
4906,76.923
4907,77.059
4908,76.454
4909,75.608
4910,74.463
4911,75.400
4912,75.866
4913,75.298
4914,74.285
4915,73.277
4916,80.445
4917,74.569
4918,74.032
4919,72.943
4920,71.551
4921,118.846
4922,118.611
4923,114.297
4924,86.420
4925,90.721
4926,120.579
4927,117.446
4928,108.603
4929,99.729
4930,87.027
4931,123.076
4932,120.369
4933,115.644
4934,104.271
4935,88.076
4936,79.180
4937,79.892
4938,79.881
4939,80.624
4940,81.317
4941,78.479
4942,78.973
4943,78.905
4944,79.511
4945,79.431
4946,78.205
4947,78.109
4948,77.930
4949,78.071
4950,77.799
4951,123.592
4952,123.753
4953,120.187
4954,107.295
4955,76.705
4956,124.693
4957,123.707
4958,118.216
4959,105.346
4960,77.031
4961,126.731
4962,126.379
4963,121.054
4964,114.650
4965,87.864
4966,77.092
4967,77.242
4968,76.609
4969,75.737
4970,74.587
4971,75.568
4972,76.044
4973,75.451
4974,74.427
4975,73.399
4976,80.597
4977,74.737
4978,74.175
4979,73.081
4980,71.697
4981,118.929
4982,118.718
4983,114.626
4984,86.513
4985,91.035
4986,120.672
4987,117.585
4988,109.066
4989,100.164
4990,87.253
4991,123.183
4992,120.546
4993,116.063
4994,104.770
4995,88.187
4996,79.095
4997,79.812
4998,79.836
4999,80.560
5000,81.246
5001,78.389
5002,78.893
5003,78.850
5004,79.451
5005,79.357
5006,78.089
5007,78.007
5008,77.852
5009,77.986
5010,77.711
5011,123.570
5012,123.858
5013,120.470
5014,107.927
5015,76.585
5016,124.736
5017,123.819
5018,118.572
5019,105.803
5020,76.918
5021,126.779
5022,126.481
5023,121.444
5024,115.194
5025,88.349
5026,76.949
5027,77.083
5028,76.485
5029,75.621
5030,74.469
5031,75.421
5032,75.887
5033,75.310
5034,74.300
5035,73.284
5036,80.440
5037,74.573
5038,74.038
5039,72.933
5040,71.543
5041,119.091
5042,118.934
5043,115.031
5044,86.702
5045,91.417
5046,120.843
5047,117.826
5048,109.595
5049,100.683
5050,87.565
5051,123.370
5052,120.855
5053,116.508
5054,105.336
5055,88.413
5056,79.115
5057,79.846
5058,79.834
5059,80.595
5060,81.301
5061,78.406
5062,78.911
5063,78.856
5064,79.464
5065,79.386
5066,78.108
5067,78.032
5068,77.862
5069,78.005
5070,77.753
5071,123.678
5072,124.038
5073,120.827
5074,108.658
5075,76.575
5076,124.897
5077,124.041
5078,118.986
5079,106.337
5080,76.932
5081,126.933
5082,126.721
5083,121.846
5084,115.827
5085,88.997
5086,76.962
5087,77.102
5088,76.485
5089,75.639
5090,74.490
5091,75.422
5092,75.884
5093,75.333
5094,74.313
5095,73.294
5096,80.437
5097,74.591
5098,74.046
5099,72.961
5100,71.546
5101,119.278
5102,119.170
5103,115.436
5104,86.893
5105,91.844
5106,121.053
5107,118.109
5108,110.116
5109,101.215
5110,87.882
5111,123.583
5112,121.144
5113,116.996
5114,105.917
5115,88.604
5116,79.157
5117,79.877
5118,79.877
5119,80.635
5120,81.329
5121,78.455
5122,78.954
5123,78.899
5124,79.511
5125,79.419
5126,78.159
5127,78.074
5128,77.901
5129,78.046
5130,77.768
5131,123.857
5132,124.275
5133,121.215
5134,109.391
5135,76.601
5136,125.091
5137,124.302
5138,119.446
5139,106.928
5140,76.987
5141,127.125
5142,126.973
5143,122.332
5144,116.499
5145,89.632
5146,77.048
5147,77.169
5148,76.572
5149,75.717
5150,74.543
5151,75.487
5152,75.958
5153,75.393
5154,74.380
5155,73.343
5156,80.494
5157,74.630
5158,74.096
5159,72.998
5160,71.597
5161,119.366
5162,119.305
5163,115.742
5164,87.018
5165,92.177
5166,121.162
5167,118.290
5168,110.556
5169,101.655
5170,88.152
5171,123.706
5172,121.347
5173,117.374
5174,106.399
5175,88.734
5176,79.139
5177,79.871
5178,79.884
5179,80.640
5180,81.314
5181,78.424
5182,78.939
5183,78.893
5184,79.507
5185,79.409
5186,78.118
5187,78.049
5188,77.867
5189,78.021
5190,77.759
5191,123.899
5192,124.383
5193,121.472
5194,110.038
5195,76.567
5196,125.172
5197,124.449
5198,119.803
5199,107.420
5200,76.967
5201,127.202
5202,127.115
5203,122.687
5204,117.038
5205,90.241
5206,77.008
5207,77.145
5208,76.542
5209,75.700
5210,74.538
5211,75.467
5212,75.912
5213,75.362
5214,74.349
5215,73.321
5216,80.455
5217,74.602
5218,74.066
5219,72.958
5220,71.552
5221,119.567
5222,119.584
5223,116.138
5224,87.219
5225,92.608
5226,121.382
5227,118.625
5228,111.080
5229,102.164
5230,88.490
5231,123.949
5232,121.701
5233,117.845
5234,106.971
5235,88.948
5236,79.194
5237,79.942
5238,79.955
5239,80.690
5240,81.356
5241,78.509
5242,79.007
5243,78.968
5244,79.573
5245,79.476
5246,78.197
5247,78.122
5248,77.969
5249,78.092
5250,77.803
5251,124.095
5252,124.609
5253,121.860
5254,110.772
5255,76.592
5256,125.392
5257,124.695
5258,120.305
5259,107.991
5260,77.005
5261,127.428
5262,127.392
5263,123.166
5264,117.692
5265,90.934
5266,77.085
5267,77.232
5268,76.614
5269,75.759
5270,74.564
5271,75.526
5272,75.983
5273,75.403
5274,74.402
5275,73.352
5276,80.522
5277,74.667
5278,74.118
5279,73.022
5280,71.598
5281,119.681
5282,119.762
5283,116.439
5284,87.368
5285,92.993
5286,121.515
5287,118.855
5288,111.519
5289,102.647
5290,88.780
5291,124.087
5292,121.940
5293,118.217
5294,107.475
5295,89.121
5296,79.210
5297,79.963
5298,79.959
5299,80.709
5300,81.370
5301,78.495
5302,79.023
5303,78.976
5304,79.581
5305,79.466
5306,78.185
5307,78.139
5308,77.967
5309,78.084
5310,77.796
5311,124.191
5312,124.775
5313,122.117
5314,111.411
5315,76.578
5316,125.518
5317,124.888
5318,120.656
5319,108.484
5320,77.009
5321,127.533
5322,127.578
5323,123.503
5324,118.238
5325,91.540
5326,77.077
5327,77.254
5328,76.609
5329,75.758
5330,74.570
5331,75.523
5332,76.002
5333,75.426
5334,74.411
5335,73.343
5336,80.513
5337,74.674
5338,74.137
5339,73.024
5340,71.590
5341,119.805
5342,119.918
5343,116.738
5344,87.525
5345,93.370
5346,121.658
5347,119.078
5348,111.960
5349,103.073
5350,89.105
5351,124.242
5352,122.167
5353,118.606
5354,107.967
5355,89.307
5356,79.232
5357,79.972
5358,79.975
5359,80.722
5360,81.383
5361,78.516
5362,79.040
5363,78.992
5364,79.604
5365,79.482
5366,78.202
5367,78.142
5368,77.993
5369,78.103
5370,77.807
5371,124.276
5372,124.905
5373,122.399
5374,112.073
5375,76.569
5376,125.642
5377,125.046
5378,121.044
5379,108.976
5380,77.004
5381,127.654
5382,127.761
5383,123.877
5384,118.772
5385,92.199
5386,77.096
5387,77.257
5388,76.632
5389,75.757
5390,74.584
5391,75.542
5392,75.990
5393,75.423
5394,74.415
5395,73.358
5396,80.516
5397,74.689
5398,74.124
5399,73.019
5400,71.590
5401,119.780
5402,119.943
5403,116.916
5404,87.621
5405,93.704
5406,121.658
5407,119.152
5408,112.285
5409,103.428
5410,89.348
5411,124.251
5412,122.247
5413,118.875
5414,108.363
5415,89.411
5416,79.184
5417,79.933
5418,79.979
5419,80.681
5420,81.337
5421,78.459
5422,79.011
5423,78.981
5424,79.568
5425,79.445
5426,78.138
5427,78.106
5428,77.965
5429,78.062
5430,77.761
5431,124.240
5432,124.936
5433,122.554
5434,112.579
5435,76.491
5436,125.657
5437,125.104
5438,121.330
5439,109.366
5440,76.949
5441,127.645
5442,127.799
5443,124.132
5444,119.210
5445,92.746
5446,77.030
5447,77.202
5448,76.603
5449,75.728
5450,74.551
5451,75.485
5452,75.945
5453,75.395
5454,74.381
5455,73.315
5456,80.460
5457,74.638
5458,74.087
5459,72.974
5460,71.547
5461,119.909
5462,120.121
5463,117.209
5464,87.793
5465,94.081
5466,121.822
5467,119.392
5468,112.714
5469,103.889
5470,89.660
5471,124.426
5472,122.495
5473,119.243
5474,108.866
5475,89.590
5476,79.193
5477,79.972
5478,79.978
5479,80.717
5480,81.369
5481,78.503
5482,79.029
5483,78.994
5484,79.595
5485,79.464
5486,78.186
5487,78.132
5488,77.991
5489,78.079
5490,77.764
5491,124.373
5492,125.105
5493,122.836
5494,113.205
5495,76.485
5496,125.822
5497,125.291
5498,121.689
5499,109.863
5500,76.964
5501,127.803
5502,128.010
5503,124.439
5504,119.757
5505,93.390
5506,77.078
5507,77.231
5508,76.610
5509,75.763
5510,74.559
5511,75.503
5512,75.970
5513,75.413
5514,74.414
5515,73.328
5516,80.464
5517,74.662
5518,74.119
5519,73.006
5520,71.553
5521,120.010
5522,120.233
5523,117.435
5524,87.914
5525,94.442
5526,121.930
5527,119.549
5528,113.100
5529,104.268
5530,89.948
5531,124.548
5532,122.670
5533,119.565
5534,109.304
5535,89.751
5536,79.206
5537,79.959
5538,79.997
5539,80.722
5540,81.375
5541,78.502
5542,79.011
5543,78.988
5544,79.586
5545,79.456
5546,78.182
5547,78.111
5548,77.963
5549,78.069
5550,77.751
5551,124.421
5552,125.207
5553,123.017
5554,113.757
5555,76.442
5556,125.902
5557,125.418
5558,121.993
5559,110.301
5560,76.941
5561,127.904
5562,128.131
5563,124.759
5564,120.228
5565,93.985
5566,77.081
5567,77.240
5568,76.623
5569,75.748
5570,74.554
5571,75.510
5572,75.962
5573,75.403
5574,74.383
5575,73.318
5576,80.452
5577,74.650
5578,74.117
5579,72.979
5580,71.540
